2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Roaming\Code\User\workspaceStorage\535c4958118ff15962db616a6a50d449\state.vscdb-journal,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Roaming\Code\User\workspaceStorage\535c4958118ff15962db616a6a50d449\state.vscdb-journal,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Roaming\Code\User\workspaceStorage\535c4958118ff15962db616a6a50d449\state.vscdb,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\metadata_sqlite_db-wal,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\metadata_sqlite_db,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\metadata_sqlite_db-wal,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Packages\KaliLinux.54290C8133FEE_ey8k8hqnwqnmg\LocalState\ext4.vhdx,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\metadata_sqlite_db-wal,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\metadata_sqlite_db,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\metadata_sqlite_db-wal,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\.vscode\extensions\teabyii.ayu-1.0.5\icons\file_type_csv.svg,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
2025-02-09 17:13:08,✅ Non-Suspicious File Detected: C:\Users\user\AppData\Local\Google\DriveFS\115717897044781557478\content_cache\d27\d23\265481,low
